ET_ID,CVE_MUNICIPIO,total_sv_feb,total_sv_mar,total_sv_abr,total_sv_may,total_sv_ju,total_sv_jul,total_sv_ago,total_sv_sep,total_sv_oct,total_sv_nov,total_sv_dic,total_sv_total,total_sv19_total,total_sv_total,total1920,19mdp,20mdp,1920mdp
12048,12048,NA,NA,NA,4440000,4800000,4820000,4805000,4795000,4795000,4795000,4700000,37950000,,37950000,37950000,,37950,37950
21212,21212,3430000,3430000,3385000,3495000,3405000,3490000,3490000,3495000,3495000,3485000,3415000,38015000,34775000,38015000,72790000,34775,38015,72790
20407,20407,NA,NA,NA,2915000,4310000,5835000,5080000,5065000,5065000,4935000,4850000,38055000,,38055000,38055000,,38055,38055
7033,7033,3460000,3450000,3435000,3390000,3580000,3495000,3495000,3480000,3480000,3400000,3400000,38065000,37920000,38065000,75985000,37920,38065,75985
24021,24021,NA,NA,NA,3465000,4990000,5010000,4975000,4975000,4975000,4910000,4835000,38135000,,38135000,38135000,,38135,38135
13046,13046,NA,NA,NA,3365000,4645000,5345000,4995000,4970000,4970000,4945000,4960000,38195000,,38195000,38195000,,38195,38195
20515,20515,NA,NA,NA,3475000,4375000,5440000,4960000,4980000,4980000,4905000,5100000,38215000,,38215000,38215000,,38215,38215
25010,25010,NA,NA,NA,3460000,4860000,5150000,4995000,5000000,5000000,4950000,4945000,38360000,,38360000,38360000,,38360,38360
30148,30148,3395000,3385000,3370000,3540000,3570000,3575000,3540000,3535000,3535000,3530000,3530000,38505000,36975000,38505000,75480000,36975,38505,75480
16053,16053,NA,NA,NA,3875000,4950000,5030000,4930000,4950000,4950000,4925000,4930000,38540000,,38540000,38540000,,38540,38540
4001,4001,NA,NA,NA,4635000,4985000,5015000,4990000,4995000,4995000,4975000,4975000,39565000,,39565000,39565000,,39565,39565
7042,7042,3655000,3600000,3565000,3505000,3955000,3880000,3840000,3715000,3715000,3615000,3635000,40680000,37285000,40680000,77965000,37285,40680,77965
30091,30091,3640000,3635000,3700000,3715000,3925000,3705000,3720000,3690000,3690000,3695000,3685000,40800000,37850000,40800000,78650000,37850,40800,78650
30049,30049,3695000,3670000,3660000,3805000,3780000,3815000,3810000,3780000,3780000,3775000,3750000,41320000,37660000,41320000,78980000,37660,41320,78980
20198,20198,NA,NA,NA,2880000,4705000,5880000,5640000,5790000,5790000,5730000,5705000,42120000,,42120000,42120000,,42120,42120
30077,30077,3875000,3880000,3870000,3935000,3985000,3920000,3920000,3900000,3900000,3875000,3865000,42925000,40099000,42925000,83024000,40099,42925,83024
30173,30173,3900000,3855000,3850000,4000000,4005000,3960000,3915000,3925000,3925000,3885000,3845000,43065000,40080000,43065000,83145000,40080,43065,83145
30006,30006,3915000,3900000,3900000,3970000,3960000,3995000,3965000,3970000,3970000,3965000,3910000,43420000,37770000,43420000,81190000,37770,43420,81190
27013,27013,3930000,3875000,3800000,4025000,4105000,4005000,3985000,3920000,3920000,3890000,3995000,43450000,42565000,43450000,86015000,42565,43450,86015
30094,30094,3985000,3985000,3980000,4030000,4005000,4010000,4005000,4000000,4000000,3985000,3965000,43950000,40720000,43950000,84670000,40720,43950,84670
28039,28039,NA,NA,NA,1710000,4925000,7360000,6150000,6165000,6165000,6105000,6090000,44670000,,44670000,44670000,,44670,44670
10005,10005,NA,NA,NA,2890000,6025000,6020000,6000000,6000000,6000000,6000000,6015000,44950000,385000,44950000,45335000,385,44950,45335
7067,7067,4100000,4085000,4075000,4140000,4140000,4220000,4140000,4130000,4130000,4055000,3940000,45155000,42670000,45155000,87825000,42670,45155,87825
30043,30043,4180000,4180000,4180000,4180000,4155000,4165000,4130000,4135000,4135000,4135000,4130000,45705000,44230000,45705000,89935000,44230,45705,89935
30047,30047,4230000,4205000,4145000,4300000,4315000,4330000,4285000,4305000,4305000,4295000,4310000,47025000,43685000,47025000,90710000,43685,47025,90710
10027,10027,2995000,2995000,2995000,2995000,4815000,5140000,4975000,5045000,5045000,5045000,5035000,47080000,29495000,47080000,76575000,29495,47080,76575
7105,7105,4380000,4370000,4335000,4330000,4310000,4320000,4295000,4295000,4295000,4285000,4285000,47500000,43750000,47500000,91250000,43750,47500,91250
30031,30031,4325000,4330000,4310000,4525000,4450000,4535000,4515000,4500000,4500000,4490000,4320000,48800000,45040000,48800000,93840000,45040,48800,93840
7061,7061,4435000,4410000,4415000,4405000,4565000,4540000,4510000,4490000,4490000,4455000,4445000,49160000,45560000,49160000,94720000,45560,49160,94720
30003,30003,4390000,4390000,4430000,4455000,4710000,4460000,4465000,4445000,4445000,4440000,4540000,49170000,46685000,49170000,95855000,46685,49170,95855
30155,30155,NA,NA,NA,2700000,5105000,8615000,6860000,6830000,6830000,6665000,6370000,49975000,,49975000,49975000,,49975,49975
7003,7003,4555000,4560000,4560000,4560000,4615000,4555000,4550000,4545000,4545000,4545000,4595000,50185000,45945000,50185000,96130000,45945,50185,96130
7115,7115,4480000,4470000,4535000,4520000,4860000,4670000,4660000,4660000,4660000,4650000,4620000,50785000,47000000,50785000,97785000,47000,50785,97785
30149,30149,4585000,4585000,4600000,4710000,4805000,4670000,4670000,4650000,4650000,4625000,4615000,51165000,48260000,51165000,99425000,48260,51165,99425
30121,30121,NA,NA,NA,5625000,6525000,6555000,6540000,6560000,6560000,6485000,6480000,51330000,,51330000,51330000,,51330,51330
7066,7066,4445000,4345000,4350000,4330000,5090000,4970000,4955000,4965000,4965000,4880000,4610000,51905000,47810000,51905000,99715000,47810,51905,99715
30144,30144,4720000,4720000,4730000,4785000,4760000,4745000,4745000,4720000,4720000,4710000,4640000,51995000,48270000,51995000,100265000,48270,51995,100265
30073,30073,4705000,4705000,4685000,4765000,4765000,4765000,4770000,4755000,4755000,4740000,4685000,52095000,47139000,52095000,99234000,47139,52095,99234
7021,7021,4720000,4710000,4700000,4800000,4820000,4810000,4785000,4790000,4790000,4730000,4700000,52355000,47465000,52355000,99820000,47465,52355,99820
10016,10016,4815000,4820000,4825000,4820000,4875000,4805000,4710000,4735000,4735000,4720000,4665000,52525000,43465000,52525000,95990000,43465,52525,95990
7081,7081,4720000,4680000,4685000,4665000,4685000,5215000,4890000,4990000,4990000,4970000,4965000,53455000,51405000,53455000,104860000,51405,53455,104860
7062,7062,4885000,4855000,4880000,4860000,5000000,5010000,4975000,4970000,4970000,4915000,4775000,54095000,51530000,54095000,105625000,51530,54095,105625
30172,30172,4900000,4900000,4895000,4945000,4955000,4940000,4930000,4930000,4930000,4920000,4885000,54130000,50290000,54130000,104420000,50290,54130,104420
7032,7032,5040000,5040000,5040000,5050000,4995000,4960000,4905000,4905000,4905000,4905000,4920000,54665000,50525000,54665000,105190000,50525,54665,105190
27007,27007,4905000,4890000,4890000,5020000,5265000,4990000,4955000,4950000,4950000,4880000,5080000,54775000,53465000,54775000,108240000,53465,54775,108240
30141,30141,4980000,4980000,4960000,5025000,5070000,5025000,4995000,4975000,4975000,4965000,4860000,54810000,49115000,54810000,103925000,49115,54810,103925
7040,7040,4995000,4960000,4960000,4995000,5210000,4975000,4950000,4950000,4950000,4945000,5160000,55050000,52345000,55050000,107395000,52345,55050,107395
8065,8065,NA,NA,NA,275000,4475000,1995000,20335000,2435000,2435000,14745000,8365000,55060000,,55060000,55060000,,55060,55060
30061,30061,4940000,4940000,4910000,4995000,5225000,4995000,4995000,4975000,4975000,4975000,5145000,55070000,51465000,55070000,106535000,51465,55070,106535
7076,7076,5125000,5105000,5075000,5090000,5065000,5070000,5055000,5055000,5055000,4930000,4890000,55515000,51915000,55515000,107430000,51915,55515,107430
30066,30066,5060000,5060000,4890000,5245000,5275000,5140000,5115000,5110000,5110000,5055000,4885000,55945000,54445000,55945000,110390000,54445,55945,110390
7016,7016,5320000,5265000,5265000,5305000,4895000,5300000,5245000,5215000,5215000,5180000,4885000,57090000,52965000,57090000,110055000,52965,57090,110055
7071,7071,5340000,5335000,5340000,5350000,5035000,5295000,5275000,5275000,5275000,5275000,4965000,57760000,51855000,57760000,109615000,51855,57760,109615
30051,30051,4905000,4905000,4945000,5455000,5635000,5405000,5380000,5395000,5395000,5360000,5105000,57885000,53530000,57885000,111415000,53530,57885,111415
23007,23007,4770000,4715000,4680000,4800000,5290000,6600000,5940000,5875000,5875000,5790000,5760000,60095000,51595000,60095000,111690000,51595,60095,111690
7015,7015,5475000,5455000,5440000,5490000,5520000,5475000,5470000,5470000,5470000,5460000,5485000,60210000,55080000,60210000,115290000,55080,60210,115290
30201,30201,5470000,5465000,5400000,5530000,5575000,5515000,5490000,5495000,5495000,5485000,5495000,60415000,58150000,60415000,118565000,58150,60415,118565
30161,30161,NA,NA,NA,3405000,8080000,8315000,8170000,8170000,8170000,8070000,8075000,60455000,,60455000,60455000,,60455,60455
7037,7037,5605000,5570000,5540000,5620000,5505000,5580000,5515000,5525000,5525000,5525000,5390000,60900000,54145000,60900000,115045000,54145,60900,115045
8012,8012,NA,NA,NA,1620000,7690000,2035000,22460000,2275000,2275000,14515000,8340000,61210000,,61210000,61210000,,61210,61210
27010,27010,5830000,5685000,5505000,5870000,5545000,5585000,5550000,5550000,5550000,5510000,5400000,61580000,58310000,61580000,119890000,58310,61580,119890
10023,10023,4495000,4420000,4425000,4905000,6375000,6440000,6375000,6365000,6365000,6330000,6215000,62710000,43975000,62710000,106685000,43975,62710,106685
7103,7103,5975000,5920000,5920000,5915000,5575000,5920000,5915000,5915000,5915000,5915000,5575000,64460000,56480000,64460000,120940000,56480,64460,120940
30108,30108,5850000,5850000,5850000,5920000,5845000,5910000,5910000,5905000,5905000,5890000,5695000,64530000,57630000,64530000,122160000,57630,64530,122160
30058,30058,5540000,5540000,5515000,6090000,6120000,6095000,6075000,6075000,6075000,6055000,5610000,64790000,56610000,64790000,121400000,56610,64790,121400
8007,8007,NA,NA,NA,1595000,7890000,8640000,14410000,6290000,6290000,12235000,9195000,66545000,,66545000,66545000,,66545,66545
24013,24013,NA,NA,NA,4165000,5480000,11305000,9130000,9315000,9315000,9205000,9010000,66925000,,66925000,66925000,,66925,66925
8008,8008,NA,NA,NA,NA,9775000,NA,29595000,NA,NA,20495000,10235000,70100000,,70100000,70100000,,70100,70100
25003,25003,NA,NA,NA,3620000,8550000,8360000,14050000,7625000,7625000,11605000,9630000,71065000,,71065000,71065000,,71065,71065
30128,30128,6465000,6470000,6475000,6535000,6525000,6520000,6490000,6475000,6475000,6465000,6430000,71325000,68120000,71325000,139445000,68120,71325,139445
7054,7054,6665000,6655000,6620000,6700000,6050000,6645000,6620000,6635000,6635000,6620000,5970000,71815000,60360000,71815000,132175000,60360,71815,132175
4006,4006,NA,NA,NA,5635000,9945000,10060000,9995000,9985000,9985000,9880000,9905000,75390000,,75390000,75390000,,75390,75390
25007,25007,NA,NA,NA,6120000,8700000,11225000,9970000,9985000,9985000,9930000,9870000,75785000,,75785000,75785000,,75785,75785
30123,30123,NA,NA,NA,6470000,9460000,10710000,10025000,9985000,9985000,9880000,9370000,75885000,,75885000,75885000,,75885,75885
25017,25017,NA,NA,NA,5215000,9560000,9980000,11375000,9610000,9610000,10735000,10065000,76150000,,76150000,76150000,,76150,76150
30210,30210,6865000,6865000,6845000,6950000,7055000,6940000,6945000,6940000,6940000,6935000,6930000,76210000,70520000,76210000,146730000,70520,76210,146730
7018,7018,7025000,6980000,6990000,7080000,7130000,7035000,7050000,7035000,7035000,6805000,6750000,76915000,73200000,76915000,150115000,73200,76915,150115
7031,7031,6695000,6690000,6920000,7110000,7600000,7100000,7095000,7095000,7095000,7080000,7050000,77530000,66975000,77530000,144505000,66975,77530,144505
18009,18009,NA,NA,NA,3850000,8250000,10775000,16510000,8995000,8995000,12915000,10875000,81165000,,81165000,81165000,,81165,81165
23010,23010,3965000,3955000,3865000,6565000,9070000,9045000,9025000,8985000,8985000,8955000,8930000,81345000,42605000,81345000,123950000,42605,81345,123950
7052,7052,6845000,6845000,7335000,7605000,8655000,7700000,7660000,7670000,7670000,7655000,7645000,83285000,67300000,83285000,150585000,67300,83285,150585
27014,27014,8100000,8185000,8200000,8350000,8255000,8285000,8210000,8165000,8165000,7985000,7660000,89560000,88175000,89560000,177735000,88175,89560,177735
23004,23004,4900000,4865000,4865000,7195000,10050000,10075000,9950000,9900000,9900000,9760000,9660000,91120000,50115000,91120000,141235000,50115,91120,141235
27016,27016,8480000,8435000,8295000,8425000,8775000,8555000,8265000,8390000,8390000,8005000,8190000,92205000,94360000,92205000,186565000,94360,92205,186565
23006,23006,4920000,4900000,4885000,9870000,9980000,9970000,9960000,9785000,9785000,9880000,9835000,93770000,50370000,93770000,144140000,50370,93770,144140
7080,7080,8960000,8945000,8950000,8980000,8940000,8835000,8810000,8810000,8810000,8805000,8805000,97650000,88950000,97650000,186600000,88950,97650,186600
10034,10034,7925000,7900000,7905000,7930000,8165000,11305000,9900000,9925000,9925000,9885000,9840000,100605000,77215000,100605000,177820000,77215,100605,177820
7114,7114,9085000,9000000,8990000,9280000,9415000,9275000,9205000,9205000,9205000,9105000,9015000,100780000,96880000,100780000,197660000,96880,100780,197660
7116,7116,9245000,9200000,9235000,9355000,9625000,9460000,9345000,9350000,9350000,9290000,9225000,102680000,96440000,102680000,199120000,96440,102680,199120
7057,7057,9475000,9465000,9440000,9490000,9680000,9450000,9430000,9425000,9425000,9410000,9575000,104265000,96195000,104265000,200460000,96195,104265,200460
27009,27009,9685000,9675000,9625000,9710000,8860000,9860000,9685000,9675000,9675000,9465000,8360000,104275000,91205000,104275000,195480000,91205,104275,195480
27003,27003,9625000,9645000,9575000,9885000,9470000,9860000,9765000,9720000,9720000,9645000,9250000,106160000,96575000,106160000,202735000,96575,106160,202735
7004,7004,9405000,9400000,9435000,9500000,9890000,9735000,9905000,9945000,9945000,9895000,9870000,106925000,89345000,106925000,196270000,89345,106925,196270
27006,27006,9600000,9515000,9570000,9945000,9920000,9750000,9760000,9770000,9770000,9680000,9685000,106965000,104145000,106965000,211110000,104145,106965,211110
7039,7039,10150000,10065000,9950000,9835000,9855000,9755000,9785000,9735000,9735000,9570000,9420000,107855000,110625000,107855000,218480000,110625,107855,218480
23002,23002,5875000,5835000,5805000,7420000,12825000,12960000,12880000,12870000,12870000,12830000,12785000,114955000,61750000,114955000,176705000,61750,114955,176705
4004,4004,NA,NA,NA,10305000,14585000,15395000,14955000,15015000,15015000,14915000,14795000,114980000,,114980000,114980000,,114980,114980
8027,8027,NA,NA,NA,5205000,20975000,8200000,30875000,7900000,7900000,22780000,15295000,119130000,,119130000,119130000,,119130,119130
7005,7005,11360000,11240000,11185000,11170000,10655000,11005000,10920000,10770000,10770000,10510000,9915000,119500000,113975000,119500000,233475000,113975,119500,233475
7089,7089,10950000,10795000,10780000,10940000,12120000,10945000,10780000,10775000,10775000,10765000,11895000,121520000,120905000,121520000,242425000,120905,121520,242425
7092,7092,11620000,11575000,11585000,11735000,11800000,11800000,11665000,11680000,11680000,11565000,11190000,127895000,121935000,127895000,249830000,121935,127895,249830
30124,30124,11650000,11645000,11545000,12150000,12055000,11850000,11810000,11830000,11830000,11640000,11595000,129600000,123170000,129600000,252770000,123170,129600,252770
8029,8029,NA,NA,NA,NA,12570000,375000,59495000,390000,390000,38720000,19065000,131005000,,131005000,131005000,,131005,131005
7077,7077,14190000,14095000,14110000,14285000,14325000,14250000,14175000,14130000,14130000,14050000,13965000,155705000,145930000,155705000,301635000,145930,155705,301635
27005,27005,14205000,14225000,14060000,14875000,14380000,14640000,14480000,14365000,14365000,14200000,14145000,157940000,153920000,157940000,311860000,153920,157940,311860
4009,4009,13995000,13950000,13955000,15190000,15490000,15320000,15310000,15285000,15285000,15100000,14760000,163640000,150195000,163640000,313835000,150195,163640,313835
27011,27011,15330000,15295000,15280000,15555000,15560000,15385000,15395000,15375000,15375000,15325000,15245000,169120000,154705000,169120000,323825000,154705,169120,323825
4011,4011,9840000,9805000,9815000,19660000,20485000,20440000,20400000,20350000,20350000,20170000,20015000,191330000,103065000,191330000,294395000,103065,191330,294395
27004,27004,17545000,17480000,17515000,18000000,20680000,17995000,17800000,17725000,17725000,17455000,19805000,199725000,203365000,199725000,403090000,203365,199725,403090
10014,10014,14465000,14170000,14180000,14210000,14290000,22795000,22660000,24295000,24295000,24255000,24210000,213825000,135745000,213825000,349570000,135745,213825,349570
27015,27015,19755000,19760000,19510000,20115000,20175000,20040000,20080000,19935000,19935000,19520000,18970000,217795000,202865000,217795000,420660000,202865,217795,420660
27008,27008,22100000,21710000,21580000,22415000,21695000,22190000,22090000,22010000,22010000,21825000,21260000,240885000,219620000,240885000,460505000,219620,240885,460505
27002,27002,22330000,22120000,21985000,24015000,23035000,23755000,23950000,23695000,23695000,22855000,23355000,254790000,250020000,254790000,504810000,250020,254790,504810
27012,27012,25670000,25450000,24985000,26390000,26350000,26175000,26175000,25940000,25940000,24935000,24715000,282725000,266300000,282725000,549025000,266300,282725,549025
4010,4010,24370000,24235000,24185000,26345000,26890000,26670000,26650000,26720000,26720000,26590000,26480000,285855000,267920000,285855000,553775000,267920,285855,553775
27017,27017,28280000,28195000,28210000,28765000,28800000,28355000,28320000,28275000,28275000,28035000,28140000,311650000,290490000,311650000,602140000,290490,311650,602140
7065,7065,36265000,35965000,35850000,36460000,36765000,36665000,36165000,36290000,36290000,36045000,36130000,398890000,385480000,398890000,784370000,385480,398890,784370
27001,27001,49165000,48880000,48565000,49925000,49220000,49410000,49260000,49225000,49225000,48970000,47980000,539825000,503115000,539825000,1042940000,503115,539825,1042940
7059,7059,86220000,85660000,85880000,86210000,88400000,88095000,87495000,87180000,87180000,86640000,86195000,955155000,908500000,955155000,1863655000,908500,955155,1863655
7063,,,,,,,,,,,,,,100000,,100000,100,,100
9006,,,,,,,,,,,,,,50000,,50000,50,,50
30016,,,,,,,,,,,,,,50000,,50000,50,,50
15122,,,,,,,,,,,,,,40000,,40000,40,,40
8005,,,,,,,,,,,,,,30000,,30000,30,,30
21034,,,,,,,,,,,,,,25000,,25000,25,,25
19046,,,,,,,,,,,,,,20000,,20000,20,,20
20490,,,,,,,,,,,,,,10000,,10000,10,,10
2002,,,,,,,,,,,,,,5000,,5000,5,,5
7107,,,,,,,,,,,,,,5000,,5000,5,,5
1001,,,,,,,,,,,,,,,,0,,,
1002,,,,,,,,,,,,,,,,0,,,
1003,,,,,,,,,,,,,,,,0,,,
1004,,,,,,,,,,,,,,,,0,,,
1005,,,,,,,,,,,,,,,,0,,,
1006,,,,,,,,,,,,,,,,0,,,
1007,,,,,,,,,,,,,,,,0,,,
1008,,,,,,,,,,,,,,,,0,,,
1009,,,,,,,,,,,,,,,,0,,,
1010,,,,,,,,,,,,,,,,0,,,
1011,,,,,,,,,,,,,,,,0,,,
2003,,,,,,,,,,,,,,,,0,,,
2005,,,,,,,,,,,,,,,,0,,,
2006,,,,,,,,,,,,,,,,0,,,
3001,,,,,,,,,,,,,,,,0,,,
3002,,,,,,,,,,,,,,,,0,,,
3003,,,,,,,,,,,,,,,,0,,,
3008,,,,,,,,,,,,,,,,0,,,
3009,,,,,,,,,,,,,,,,0,,,
4012,,,,,,,,,,,,,,,,0,,,
5001,,,,,,,,,,,,,,,,0,,,
5003,,,,,,,,,,,,,,,,0,,,
5004,,,,,,,,,,,,,,,,0,,,
5005,,,,,,,,,,,,,,,,0,,,
5006,,,,,,,,,,,,,,,,0,,,
5008,,,,,,,,,,,,,,,,0,,,
5009,,,,,,,,,,,,,,,,0,,,
5010,,,,,,,,,,,,,,,,0,,,
5011,,,,,,,,,,,,,,,,0,,,
5012,,,,,,,,,,,,,,,,0,,,
5013,,,,,,,,,,,,,,,,0,,,
5014,,,,,,,,,,,,,,,,0,,,
5015,,,,,,,,,,,,,,,,0,,,
5016,,,,,,,,,,,,,,,,0,,,
5017,,,,,,,,,,,,,,,,0,,,
5018,,,,,,,,,,,,,,,,0,,,
5019,,,,,,,,,,,,,,,,0,,,
5020,,,,,,,,,,,,,,,,0,,,
5021,,,,,,,,,,,,,,,,0,,,
5022,,,,,,,,,,,,,,,,0,,,
5023,,,,,,,,,,,,,,,,0,,,
5024,,,,,,,,,,,,,,,,0,,,
5025,,,,,,,,,,,,,,,,0,,,
5026,,,,,,,,,,,,,,,,0,,,
5027,,,,,,,,,,,,,,,,0,,,
5028,,,,,,,,,,,,,,,,0,,,
5029,,,,,,,,,,,,,,,,0,,,
5030,,,,,,,,,,,,,,,,0,,,
5031,,,,,,,,,,,,,,,,0,,,
5032,,,,,,,,,,,,,,,,0,,,
5033,,,,,,,,,,,,,,,,0,,,
5034,,,,,,,,,,,,,,,,0,,,
5036,,,,,,,,,,,,,,,,0,,,
5037,,,,,,,,,,,,,,,,0,,,
5038,,,,,,,,,,,,,,,,0,,,
7007,,,,,,,,,,,,,,,,0,,,
7009,,,,,,,,,,,,,,,,0,,,
7014,,,,,,,,,,,,,,,,0,,,
7017,,,,,,,,,,,,,,,,0,,,
7020,,,,,,,,,,,,,,,,0,,,
7022,,,,,,,,,,,,,,,,0,,,
7023,,,,,,,,,,,,,,,,0,,,
7024,,,,,,,,,,,,,,,,0,,,
7026,,,,,,,,,,,,,,,,0,,,
7027,,,,,,,,,,,,,,,,0,,,
7028,,,,,,,,,,,,,,,,0,,,
7029,,,,,,,,,,,,,,,,0,,,
7030,,,,,,,,,,,,,,,,0,,,
7038,,,,,,,,,,,,,,,,0,,,
7041,,,,,,,,,,,,,,,,0,,,
7044,,,,,,,,,,,,,,,,0,,,
7046,,,,,,,,,,,,,,,,0,,,
7047,,,,,,,,,,,,,,,,0,,,
7049,,,,,,,,,,,,,,,,0,,,
7056,,,,,,,,,,,,,,,,0,,,
7058,,,,,,,,,,,,,,,,0,,,
7064,,,,,,,,,,,,,,,,0,,,
7075,,,,,,,,,,,,,,,,0,,,
7078,,,,,,,,,,,,,,,,0,,,
7083,,,,,,,,,,,,,,,,0,,,
7085,,,,,,,,,,,,,,,,0,,,
7086,,,,,,,,,,,,,,,,0,,,
7093,,,,,,,,,,,,,,,,0,,,
7094,,,,,,,,,,,,,,,,0,,,
7098,,,,,,,,,,,,,,,,0,,,
7104,,,,,,,,,,,,,,,,0,,,
7106,,,,,,,,,,,,,,,,0,,,
7108,,,,,,,,,,,,,,,,0,,,
7109,,,,,,,,,,,,,,,,0,,,
7110,,,,,,,,,,,,,,,,0,,,
7111,,,,,,,,,,,,,,,,0,,,
7112,,,,,,,,,,,,,,,,0,,,
7117,,,,,,,,,,,,,,,,0,,,
7118,,,,,,,,,,,,,,,,0,,,
7119,,,,,,,,,,,,,,,,0,,,
7120,,,,,,,,,,,,,,,,0,,,
7121,,,,,,,,,,,,,,,,0,,,
7122,,,,,,,,,,,,,,,,0,,,
7123,,,,,,,,,,,,,,,,0,,,
7125,,,,,,,,,,,,,,,,0,,,
8001,,,,,,,,,,,,,,,,0,,,
8002,,,,,,,,,,,,,,,,0,,,
8003,,,,,,,,,,,,,,,,0,,,
8006,,,,,,,,,,,,,,,,0,,,
8010,,,,,,,,,,,,,,,,0,,,
8011,,,,,,,,,,,,,,,,0,,,
8013,,,,,,,,,,,,,,,,0,,,
8014,,,,,,,,,,,,,,,,0,,,
8015,,,,,,,,,,,,,,,,0,,,
8016,,,,,,,,,,,,,,,,0,,,
8021,,,,,,,,,,,,,,,,0,,,
8023,,,,,,,,,,,,,,,,0,,,
8024,,,,,,,,,,,,,,,,0,,,
8025,,,,,,,,,,,,,,,,0,,,
8026,,,,,,,,,,,,,,,,0,,,
8028,,,,,,,,,,,,,,,,0,,,
8033,,,,,,,,,,,,,,,,0,,,
8034,,,,,,,,,,,,,,,,0,,,
8035,,,,,,,,,,,,,,,,0,,,
8036,,,,,,,,,,,,,,,,0,,,
8038,,,,,,,,,,,,,,,,0,,,
8039,,,,,,,,,,,,,,,,0,,,
8042,,,,,,,,,,,,,,,,0,,,
8044,,,,,,,,,,,,,,,,0,,,
8048,,,,,,,,,,,,,,,,0,,,
8050,,,,,,,,,,,,,,,,0,,,
8052,,,,,,,,,,,,,,,,0,,,
8053,,,,,,,,,,,,,,,,0,,,
8054,,,,,,,,,,,,,,,,0,,,
8055,,,,,,,,,,,,,,,,0,,,
8056,,,,,,,,,,,,,,,,0,,,
8057,,,,,,,,,,,,,,,,0,,,
8058,,,,,,,,,,,,,,,,0,,,
8059,,,,,,,,,,,,,,,,0,,,
8061,,,,,,,,,,,,,,,,0,,,
8062,,,,,,,,,,,,,,,,0,,,
8067,,,,,,,,,,,,,,,,0,,,
9004,,,,,,,,,,,,,,,,0,,,
9012,,,,,,,,,,,,,,,,0,,,
9013,,,,,,,,,,,,,,,,0,,,
9014,,,,,,,,,,,,,,,,0,,,
9015,,,,,,,,,,,,,,,,0,,,
10001,,,,,,,,,,,,,,,,0,,,
10004,,,,,,,,,,,,,,,,0,,,
10008,,,,,,,,,,,,,,,,0,,,
10012,,,,,,,,,,,,,,,,0,,,
10013,,,,,,,,,,,,,,,,0,,,
10018,,,,,,,,,,,,,,,,0,,,
10021,,,,,,,,,,,,,,,,0,,,
10036,,,,,,,,,,,,,,,,0,,,
10039,,,,,,,,,,,,,,,,0,,,
11001,,,,,,,,,,,,,,,,0,,,
11002,,,,,,,,,,,,,,,,0,,,
11003,,,,,,,,,,,,,,,,0,,,
11004,,,,,,,,,,,,,,,,0,,,
11005,,,,,,,,,,,,,,,,0,,,
11006,,,,,,,,,,,,,,,,0,,,
11007,,,,,,,,,,,,,,,,0,,,
11008,,,,,,,,,,,,,,,,0,,,
11009,,,,,,,,,,,,,,,,0,,,
11010,,,,,,,,,,,,,,,,0,,,
11011,,,,,,,,,,,,,,,,0,,,
11012,,,,,,,,,,,,,,,,0,,,
11013,,,,,,,,,,,,,,,,0,,,
11014,,,,,,,,,,,,,,,,0,,,
11015,,,,,,,,,,,,,,,,0,,,
11016,,,,,,,,,,,,,,,,0,,,
11017,,,,,,,,,,,,,,,,0,,,
11018,,,,,,,,,,,,,,,,0,,,
11019,,,,,,,,,,,,,,,,0,,,
11020,,,,,,,,,,,,,,,,0,,,
11021,,,,,,,,,,,,,,,,0,,,
11022,,,,,,,,,,,,,,,,0,,,
11023,,,,,,,,,,,,,,,,0,,,
11024,,,,,,,,,,,,,,,,0,,,
11025,,,,,,,,,,,,,,,,0,,,
11026,,,,,,,,,,,,,,,,0,,,
11027,,,,,,,,,,,,,,,,0,,,
11028,,,,,,,,,,,,,,,,0,,,
11029,,,,,,,,,,,,,,,,0,,,
11031,,,,,,,,,,,,,,,,0,,,
11032,,,,,,,,,,,,,,,,0,,,
11033,,,,,,,,,,,,,,,,0,,,
11034,,,,,,,,,,,,,,,,0,,,
11035,,,,,,,,,,,,,,,,0,,,
11036,,,,,,,,,,,,,,,,0,,,
11037,,,,,,,,,,,,,,,,0,,,
11038,,,,,,,,,,,,,,,,0,,,
11039,,,,,,,,,,,,,,,,0,,,
11040,,,,,,,,,,,,,,,,0,,,
11041,,,,,,,,,,,,,,,,0,,,
11042,,,,,,,,,,,,,,,,0,,,
11043,,,,,,,,,,,,,,,,0,,,
11044,,,,,,,,,,,,,,,,0,,,
11045,,,,,,,,,,,,,,,,0,,,
11046,,,,,,,,,,,,,,,,0,,,
12005,,,,,,,,,,,,,,,,0,,,
12006,,,,,,,,,,,,,,,,0,,,
12007,,,,,,,,,,,,,,,,0,,,
12010,,,,,,,,,,,,,,,,0,,,
12014,,,,,,,,,,,,,,,,0,,,
12015,,,,,,,,,,,,,,,,0,,,
12016,,,,,,,,,,,,,,,,0,,,
12020,,,,,,,,,,,,,,,,0,,,
12026,,,,,,,,,,,,,,,,0,,,
12031,,,,,,,,,,,,,,,,0,,,
12033,,,,,,,,,,,,,,,,0,,,
12036,,,,,,,,,,,,,,,,0,,,
12037,,,,,,,,,,,,,,,,0,,,
12039,,,,,,,,,,,,,,,,0,,,
12047,,,,,,,,,,,,,,,,0,,,
